Player,AvgRating,GamesCount,OpeningDiversity,Aggressiveness,Platform
Daniel Rodriguez,2496.791739130435,2300,3.53359011893198,0.5534782608695652,Lichess
DaniloBesedes,2460.1428571428573,119,3.706126797831078,0.4369747899159664,Lichess
"Dann, Matthias",2510.731707317073,41,3.077742401906038,0.4878048780487805,Lichess
Danyyil Mosesov,2455.818181818182,11,2.1458417525947544,0.45454545454545453,Lichess
"Darini, Pouria",2522.61,100,3.461480323272921,0.45,Lichess
DarkKnight97,2611.203045685279,197,3.9853813603511017,0.43147208121827413,Lichess
Dark_Knight_Rises13,2439.451219512195,82,3.4379754042412034,0.5487804878048781,Lichess
DarthMccartney,2625.344370860927,151,3.9141527129905818,0.4304635761589404,Lichess
Daskevich,2589.427240461402,2254,3.074416272534826,0.5106477373558119,Lichess
"Datu, Alcon John",2460.973154362416,149,3.8294542573011223,0.42953020134228187,Lichess
David,2376.6666666666665,12,2.138333059508028,0.4166666666666667,Lichess
David Castañeda,2467.1253687315634,678,3.753950891434274,0.41887905604719766,Lichess
Davide Cappai,2439.9209039548023,354,3.668647491363253,0.536723163841808,Lichess
"De Prado Rodriguez, Oscar Bruno",2441.235294117647,17,1.152564616149156,0.23529411764705882,Lichess
"Dedebas, Emre Emin",2445.72,50,3.202777350473853,0.4,Lichess
DeinSchachtrainer,2559.902912621359,103,2.054050731796215,0.0,Lichess
"Delgadillo, Adonay",2414.659259259259,135,4.233425988131353,0.4148148148148148,Lichess
"Delgado Ramirez, Neuris",2543.1111111111113,36,3.1289368348758364,0.4722222222222222,Lichess
"Della Morte, Pablo",2407.375,16,2.512658529529802,0.625,Lichess
"Demidov, Mikhail",2648.169014084507,71,2.719304244596468,0.5352112676056338,Lichess
DenianCXI2,2255.4375,16,2.3933121229745242,0.3125,Lichess
"Denisenko, Denis",2419.551724137931,261,1.9393571067812734,0.2950191570881226,Lichess
DenishevM,2464.2727272727275,22,2.8389889331547,0.45454545454545453,Lichess
Derek Z.,2404.24,25,1.7551156808826642,0.28,Lichess
"Devaev, Alexander",2391.2692537313433,1675,3.8960373931107264,0.36895522388059704,Lichess
"Di Benedetto, Edoardo",2483.669603524229,227,3.9074093879678964,0.46255506607929514,Lichess
DiaryTraining,2641.4263959390864,197,3.4872422646252628,0.38071065989847713,Lichess
Diaschess88,2471.0,50,3.003119585770751,0.6,Lichess
"Diaz Velandia, Jose Manuel",2592.137931034483,29,1.9431458588238968,0.0,Lichess
Diego Espiñeira,2408.060606060606,33,3.2444540412628635,0.3333333333333333,Lichess
Diego_Flores,2439.9333333333334,45,2.382806299671664,0.7333333333333333,Lichess
DiseasedDonkey,2401.7586206896553,29,2.8712202522291133,0.3793103448275862,Lichess
"Djordjevic, Vuk",2592.510067114094,596,3.5996035314195085,0.5637583892617449,Lichess
Dmitry Khegay,2448.035714285714,28,2.7972523184691345,0.25,Lichess
Dmytro Mischuk,2603.925512104283,537,4.636298232103665,0.44878957169459965,Lichess
"Dodeja, Pawan",2455.298076923077,312,3.0450286908156157,0.6282051282051282,Lichess
Dome Laux,2315.529411764706,17,1.1185405956431655,0.7058823529411765,Lichess
Dominique Myers,2306.0,20,2.579843965218023,0.7,Lichess
DonFulgencio,2404.2047244094488,127,3.257271169815732,0.3858267716535433,Lichess
DonFulgenzio,2421.6831325301205,830,4.033415014423844,0.45542168674698796,Lichess
DonMateo85,2528.6585365853657,41,3.2340405399995724,0.4878048780487805,Lichess
"Donchenko, Alexander",2594.309090909091,55,3.6354310517196056,0.2727272727272727,Lichess
Doppelbauer01,2383.230769230769,13,2.351673301904631,0.5384615384615384,Lichess
"Doric, Darko",2616.0438667749795,2462,2.6856485644109984,0.661251015434606,Lichess
Doritos57,2419.45,220,3.4288493414246886,0.4409090909090909,Lichess
"Dorokhin, Mykhailo",2374.176470588235,17,2.3439329813080194,0.6470588235294118,Lichess
Dr. Jens Nebel,2364.0555555555557,18,2.2161022480912638,0.7777777777777778,Lichess
Dr. Norbert Barth,2406.3109987357775,791,4.243780648724347,0.4740834386852086,Lichess
DrBoki,2401.859574468085,235,3.322316942596242,0.3404255319148936,Lichess
DrMundoXP,2480.64,25,2.553454531530652,0.6,Lichess
DrTomQ,2314.246753246753,154,2.288841130676153,0.2857142857142857,Lichess
Dragon700,2575.684210526316,57,2.135664759275473,0.5263157894736842,Lichess
DragonMaterz,2439.32183908046,174,3.7077911510703743,0.40804597701149425,Lichess
"Draskovic, Luka",2525.4310344827586,116,3.36301449365439,0.3879310344827586,Lichess
"Drozdowski, Kacper",2580.5454545454545,11,1.9722469794234416,0.2727272727272727,Lichess
"Drygalov, Andrey",2723.149606299213,254,3.6620931273054884,0.4251968503937008,Lichess
DuRo1988,2398.6716417910447,134,3.8153319359459026,0.5149253731343284,Lichess
DuRuDiDo,2485.7851099830796,591,4.623244056956237,0.41116751269035534,Lichess
Ducu17,2507.9166666666665,36,2.9073266100667112,0.5,Lichess
Dumit Semerene,2468.3139013452915,446,2.550487333228632,0.5739910313901345,Lichess
Dusan Jovanovic,2461.1842304776346,1319,2.5483740721682855,0.4094010614101592,Lichess
"Dutina, Dario",2370.1990632318502,427,2.3422648692481154,0.5199063231850117,Lichess
"Dvirnyy, Danyyil",2670.05476673428,493,4.907535327950603,0.4381338742393509,Lichess
Dybamo,2674.10303030303,165,4.092213549104662,0.509090909090909,Lichess
Dávid Haszon,2369.4444444444443,27,3.193148394810263,0.4074074074074074,Lichess
E-Shaposhnikov,2723.275942479596,2573,4.354367236173168,0.4741546832491255,Lichess
ENERGIE73,2336.457142857143,350,3.004921730460828,0.23142857142857143,Lichess
EXCELADDIKT,2498.7118644067796,59,2.9306383915031873,0.4406779661016949,Lichess
Eamon Montgomery,2283.6666666666665,36,2.519071826390857,0.4444444444444444,Lichess
Eddy Ravelo,2444.1104972375692,905,3.5659006425191,0.507182320441989,Lichess
Edgar_Karagyozyan,2427.242424242424,99,1.80552108132027,0.030303030303030304,Lichess
Eduardo Iturrizaga,2700.0149253731342,67,3.1505883678365887,0.22388059701492538,Lichess
Edwin A. Urbina,2288.3333333333335,60,2.834748050291501,0.6333333333333333,Lichess
Efren Ramos,2356.6898734177216,158,3.9033069912636145,0.44936708860759494,Lichess
"Egorov, Evgeny",2555.047210300429,233,2.6209348331690823,0.48068669527896996,Lichess
El_Rupe,2398.5911016949153,944,3.7402697316103146,0.4480932203389831,Lichess
Eldrail,2464.287037037037,216,3.235231512416706,0.19444444444444445,Lichess
ElenaS,2434.257575757576,66,3.314984786116917,0.3787878787878788,Lichess
Elfugitivo,2594.536312849162,179,4.2044224879726375,0.36312849162011174,Lichess
Elier Miranda,2552.3821989528797,191,3.5863841948075104,0.450261780104712,Lichess
Elijah Logozar,2295.1176470588234,34,2.52497863197329,0.5588235294117647,Lichess
"Eljanov, Pavel",2656.0,28,3.1836729714837877,0.32142857142857145,Lichess
Eloist,2397.8132530120483,498,3.4080615783780415,0.4979919678714859,Lichess
Elretornodelmore,2568.8053691275168,298,4.147328862754417,0.5436241610738255,Lichess
Emanuel Vaglio,2364.9285714285716,14,2.4410152780267027,0.35714285714285715,Lichess
"Eminov, Orkhan",2465.8,35,2.8739572124896715,0.4,Lichess
Emmanuel Carter,2398.6,35,3.1443140113476007,0.2857142857142857,Lichess
EmotiChess,2397.6153846153848,13,2.458311329683084,0.5384615384615384,Lichess
Endson Lima,2266.5263157894738,19,2.4791224365093933,0.15789473684210525,Lichess
Eneasz Wiewióra,2455.646153846154,65,2.795133010196726,0.46153846153846156,Lichess
Enes Tanrıverdi,2463.1030405405404,592,4.66602510840983,0.4510135135135135,Lichess
Epaminondas Kourousis,2449.103626943005,193,4.114945641002419,0.37823834196891193,Lichess
Erik Rönkä,2424.0969101123596,712,4.33954349913819,0.49297752808988765,Lichess
"Ermolaev, Andrey",2479.2188270083784,2029,2.5727441141462872,0.18087727944800394,Lichess
"Ermolaev, Evgeny",2429.1428571428573,14,2.1439522006438696,0.5714285714285714,Lichess
Ernest Colding,2339.8636363636365,22,2.323396822783116,0.36363636363636365,Lichess
ErnesticoCuba,2381.8991228070176,456,4.039602591202738,0.40350877192982454,Lichess
Ernesto Real de Azúa,2481.589285714286,56,3.5659013660362513,0.375,Lichess
"Ernst, Sipke",2488.5185185185187,27,2.8976680950647618,0.2222222222222222,Lichess
Erottev,2452.7332382310983,701,4.157415091293855,0.39942938659058486,Lichess
"Ertan, Can",2488.24011299435,354,3.2040066581282733,0.4491525423728814,Lichess
Escudeyro,2287.714285714286,14,2.5400363038209806,0.5,Lichess
"Esipenko, Andrey",2589.0,14,2.5400363038209806,0.21428571428571427,Lichess
"Espinosa Veloz, Ermes",2484.9945945945947,185,3.7683348497279128,0.5027027027027027,Lichess
"Euler, Gerd",2421.1170212765956,470,4.756411535476351,0.42127659574468085,Lichess
Evargalo,2369.718592964824,199,3.203706448240165,0.23618090452261306,Lichess
Evgeniy Pak,2422.4666666666667,15,2.395908119293929,0.26666666666666666,Lichess
"Eynullayev, Altay",2408.3846153846152,13,2.20478541691352,0.23076923076923078,Lichess
"FAWOLE, John Oyeyemi",2281.276923076923,65,3.2103408105669065,0.15384615384615385,Lichess
FM/AGM TYKHON CHERNIAIEV,2457.781758957655,307,4.207129729299779,0.5146579804560261,Lichess
FT Hemant Sharma,2470.6862745098038,51,2.9655841178842612,0.47058823529411764,Lichess
FT Swayams Mishra,2528.318181818182,44,2.9354891517395805,0.29545454545454547,Lichess
Fabián Ernesto Vivas Zamora,2364.7,10,2.0253262207700677,0.7,Lichess
Fabsid,2501.0,12,2.3693821196946763,0.5,Lichess
Facundo Domínguez,2258.4545454545455,11,2.0982737395252498,0.6363636363636364,Lichess
"Falcon, Benjamin",2503.261855670103,485,4.518062006332667,0.422680412371134,Lichess
Faridder,2584.682926829268,123,2.866798665254655,0.4878048780487805,Lichess
FatherGascoigne,2513.65,40,3.2121713795617453,0.45,Lichess
"Fawzy, Adham",2494.722222222222,18,2.505289990918418,0.7222222222222222,Lichess
FearlessKing64,2266.9166666666665,12,2.253857589601352,0.75,Lichess
Federtiu,2552.6201550387595,129,3.5476447500164547,0.3798449612403101,Lichess
"Fedoseev, Vladimir",2636.24,50,3.586108320231188,0.42,Lichess
FeegLood,2602.3076923076924,78,0.6111530726227853,0.41025641025641024,Lichess
Felini21,2429.6136363636365,44,2.7512801145658368,0.5909090909090909,Lichess
Felix Ynojosa,2498.810810810811,37,2.2235396864394392,0.43243243243243246,Lichess
Fenrisulfur,2399.5,32,3.2924491076597393,0.40625,Lichess
FerDIINaNDo,2458.4978354978357,231,3.5584430164372294,0.41125541125541126,Lichess
"Fernandez Mazzetti, Ignacio",2417.852534562212,217,3.5256683528921613,0.23963133640552994,Lichess
"Fernandez, Daniel",2579.5583333333334,240,3.208593761248277,0.3,Lichess
Fernando Díaz Santacruz,2357.4583333333335,72,3.3056052208184905,0.5277777777777778,Lichess
Fernando Miguel Fernandez Sánchez,2479.4444444444443,18,2.659322697709517,0.2777777777777778,Lichess
Fernando Osorio,2340.732558139535,86,2.590821085221897,0.6627906976744186,Lichess
"Fichter, Fabian",2261.4,10,1.6957425341696346,0.8,Lichess
Fidel Corrales,2546.283185840708,113,3.924239082260014,0.3805309734513274,Lichess
"Fier, Alexandr",2607.0198412698414,252,4.46821879237582,0.4722222222222222,Lichess
Filipets_Egor,2512.1875,48,3.2119677247006884,0.4583333333333333,Lichess
Finally_I_Won,2362.663043478261,92,2.8841881499335518,0.532608695652174,Lichess
Fire_Serpent,2419.983870967742,124,3.9862823193198302,0.46774193548387094,Lichess
Firebullet,2400.3333333333335,12,2.210253577620973,0.5,Lichess
FireonBoard,2569.529296875,1024,3.5895665808198465,0.48828125,Lichess
"Firstov, Juri",2423.9411764705883,17,0.22371807606583377,1.0,Lichess
FlinkerFreddy,2462.658899923606,2618,3.560030100947646,0.43086325439266615,Lichess
FlySooHigh,2486.3366336633662,101,2.962038508662132,0.43564356435643564,Lichess
"Flynn, Jacob",2255.3809523809523,21,2.6895357734679943,0.2857142857142857,Lichess
"Fominykh, Maria",2342.818181818182,11,2.1458417525947544,0.6363636363636364,Lichess
Former_Player,2598.201923076923,104,2.285621081290814,0.6442307692307693,Lichess
Francisco,2448.979632063075,1522,2.836391187492003,0.29894875164257556,Lichess
Francisco León,2314.0,12,2.210253577620973,0.5,Lichess
FranklinAPalomo,2548.264150943396,636,3.639505192529361,0.5125786163522013,Lichess
FreddieForgiato,2485.658064516129,155,3.5960092170732185,0.4129032258064516,Lichess
"Fridman, Daniel",2591.9166666666665,12,2.210253577620973,0.5833333333333334,Lichess
Frode Urkedal,2597.456557377049,1220,4.325827717908563,0.4278688524590164,Lichess
Frogkiller,2406.6736111111113,144,3.8469418545753737,0.4652777777777778,Lichess
FrostWyrm,2622.214285714286,70,3.7829028346251343,0.5571428571428572,Lichess
Funo09,2648.022123893805,452,3.6868749658372324,0.6128318584070797,Lichess
Furrumba,2398.277777777778,18,1.8891591637540213,0.2777777777777778,Lichess
G0DZILLA,2556.0573537762634,1761,3.3279851670097007,0.14764338444065872,Lichess
GAGIK_JAN,2422.0040322580644,248,3.8790266441808114,0.5887096774193549,Lichess
GM Dimitris Alexakis,2491.6617647058824,68,3.076865215505346,0.6470588235294118,Lichess
GM Roberto Mogranzini,2453.189006750241,1037,3.6525125589726337,0.17357762777242045,Lichess
GM Sarhan Guliev,2395.6,40,3.246828738589743,0.45,Lichess
GP9isback,2457.2285714285713,280,3.557424532161913,0.2785714285714286,Lichess
GUNNE_USER,2391.9148936170213,141,3.651985779210296,0.46808510638297873,Lichess
"Gabdrakhmanov, Azat",2409.9333333333334,45,3.06924164238138,0.4888888888888889,Lichess
Gabix94,2530.6008403361343,1190,4.5104422449124915,0.3949579831932773,Lichess
Gabriel Antonio Salazar Olchowski,2317.8846153846152,26,2.9915014685753505,0.5769230769230769,Lichess
Gabriel Garmendia,2344.2291666666665,96,3.1394366708049097,0.40625,Lichess
Gabriel Tortola Flores Vieira,2426.0342577487763,613,3.8626832333472922,0.4812398042414356,Lichess
"Gabuzyan, Hovhannes",2609.318181818182,44,3.0987651368490163,0.5,Lichess
"Gadimbayli, Abdulla",2699.7846153846153,130,3.1666601381800805,0.4461538461538462,Lichess
Gahan MG,2403.923076923077,13,2.098147389135067,0.3076923076923077,Lichess
"Gaitan, Juan Manuel",2435.266666666667,15,2.2459520807289133,0.2,Lichess
Gakolchess765,2419.75,40,2.679677417181001,0.2,Lichess
"Galaktionov, Artem",2631.7841726618703,139,3.2872155095894704,0.35251798561151076,Lichess
"Galchenko, Matvey",2618.587912087912,182,3.3112146385847945,0.29120879120879123,Lichess
Gallito64,2351.6666666666665,21,2.083377640644436,0.42857142857142855,Lichess
Gamza_Juventus,2551.1176470588234,17,0.5783252866601273,0.23529411764705882,Lichess
Ganec,2437.4761904761904,21,2.7555497906641797,0.5238095238095238,Lichess
"Garcia Cardenas, Pablo",2540.5301204819275,249,4.185516670162779,0.3654618473895582,Lichess
"Garcia, Jan Emmanuel",2557.257575757576,66,2.592297522026281,0.07575757575757576,Lichess
"Gareyev, Timur",2488.590909090909,22,2.9020023132056036,0.5454545454545454,Lichess
Garrincha1,2478.698113207547,212,3.2208397757253584,0.29245283018867924,Lichess
"Gasimov, Parviz",2388.128048780488,164,3.820622140551368,0.573170731707317,Lichess
Gatorchess,2415.322033898305,118,2.690675626652716,0.5169491525423728,Lichess
"Gattass, Allan",2431.921760391198,818,4.589371991532958,0.4877750611246944,Lichess
"Gavarrete, Nahun",2390.5757575757575,33,3.1445801968384903,0.5454545454545454,Lichess
Gawain Jones,2665.5555555555557,27,2.763014949153831,0.48148148148148145,Lichess
"Gazic, Josip",2281.3939393939395,33,2.784996118900933,0.6060606060606061,Lichess
"Gedajlovic, Max",2519.9498069498068,259,3.098983282278708,0.14285714285714285,Lichess
"Geivondian, Arman",2447.204778156997,586,3.5850453778815314,0.447098976109215,Lichess
"Gelman, Alexander",2460.4545454545455,319,3.562254183361645,0.28213166144200624,Lichess
GeneralM,2413.8120805369126,149,3.388138441341209,0.4966442953020134,Lichess
"Genocchio, Daniele",2461.1803921568626,1020,4.42769396534316,0.3803921568627451,Lichess
Gerardo Santopietro,2265.6363636363635,11,2.1458417525947544,0.36363636363636365,Lichess
"Gerasimenyuk, Mikhail",2382.871794871795,39,2.1191967946496844,0.5128205128205128,Lichess
Gettingold72,2537.066929133858,254,3.8381709433578015,0.5354330708661418,Lichess
Gevorg_Harutjunyan,2604.222222222222,45,2.988449754834822,0.6666666666666666,Lichess
"Ghane, Shojaat",2345.923076923077,13,2.351673301904631,0.38461538461538464,Lichess
"Gheng, Josef",2421.1345454545453,825,4.209878602899664,0.4303030303030303,Lichess
"Ghersinich, Enrico",2430.6311881188117,404,3.897241252600469,0.46534653465346537,Lichess
"Ghorbani, Hadi",2419.513029315961,614,3.864309068153596,0.49185667752442996,Lichess
"Giannatos, Peter",2428.1115384615387,260,3.8374279757774468,0.5269230769230769,Lichess
"Gilevych, Artem",2471.9418604651164,172,4.03045258513668,0.37790697674418605,Lichess
"Gimenez Aguirre, Alejo Ismael",2407.5757575757575,33,2.7870937391749315,0.5757575757575758,Lichess
GinoNZ,2425.5686274509803,51,3.536060128044742,0.43137254901960786,Lichess
"Ginsburg, Gennadi",2433.470588235294,187,4.166013160897071,0.39037433155080214,Lichess
Giovanni Mejia,2452.0555555555557,108,3.0939012858137906,0.32407407407407407,Lichess
Girish Koushik,2620.3544303797466,79,2.645433492962539,0.6708860759493671,Lichess
Girón,2302.4615384615386,13,1.7782333057997077,0.15384615384615385,Lichess
"Givon, Asaf",2541.8041627246926,2114,4.2255965464650105,0.46877956480605487,Lichess
GmenLudo,2361.4244604316546,139,3.244503739346932,0.37410071942446044,Lichess
"Gnojek, Petr",2336.6666666666665,18,2.659322697709517,0.3888888888888889,Lichess
Godzillator,2409.0833333333335,348,3.2941198754226018,0.5201149425287356,Lichess
"Golizadeh, Asghar",2664.10970464135,237,4.096192502405112,0.43037974683544306,Lichess
"Golubev, Mikhail",2495.561797752809,178,3.342750455078494,0.46629213483146065,Lichess
"Golubka, Petro",2567.955990220049,409,4.672113559453109,0.4058679706601467,Lichess
"Gomez Sanchez, Jorge Marcos",2478.3286384976527,213,3.3759963349886983,0.5305164319248826,Lichess
"Gomez, Carlos David",2484.431654676259,1112,4.583488458806508,0.43345323741007197,Lichess
"Gongora Montes, Benjamin",2359.0526315789475,38,1.6542904076499254,0.631578947368421,Lichess
Gonzaga22,2350.955223880597,67,3.031514217192879,0.5074626865671642,Lichess
GoodFellas1903,2514.589285714286,56,2.7785648847632567,0.7142857142857143,Lichess
Goranor,2391.898305084746,118,2.2380557862254657,0.3559322033898305,Lichess
"Gordievsky, Dmitry",2595.406976744186,86,3.1666211299357663,0.3488372093023256,Lichess
GorkiPelin,2396.511111111111,45,2.8919534625340786,0.4444444444444444,Lichess
"Gorodetzky, David",2646.7166666666667,120,3.836371266415144,0.43333333333333335,Lichess
Goroshkov_Maksym,2351.6428571428573,42,2.3188650904257133,0.7142857142857143,Lichess
"Grabinsky, Joshua",2507.883333333333,60,2.940366387338377,0.5166666666666667,Lichess
Graham Horobetz,2462.1294964028775,278,3.6821111189941216,0.49640287769784175,Lichess
"Graif, William",2442.1176470588234,187,2.620585028466824,0.42780748663101603,Lichess
Grammnik,2377.3333333333335,21,2.846480386134867,0.2857142857142857,Lichess
GreatDamnedRedSpot,2278.846153846154,13,1.9915093613566137,0.3076923076923077,Lichess
Greyworm,2523.6739130434785,46,3.3350770938438172,0.5217391304347826,Lichess
"Grigorov, Grigor",2689.1746031746034,126,3.3325762808130444,0.25396825396825395,Lichess
"Grigoryan, Karen",2736.224,125,3.340920736245302,0.448,Lichess
"Grinev, Valeriy",2612.3414634146343,41,3.314426805024068,0.4146341463414634,Lichess
"Grishchenko, Sergey",2577.1491935483873,248,3.3632303005199855,0.5,Lichess
"Gschnitzer, Adrian",2502.1451612903224,62,2.487960128961021,0.7258064516129032,Lichess
Guannan Song,2460.8596491228072,114,3.462369875664943,0.47368421052631576,Lichess
GuilhermeDeola,2297.8333333333335,12,2.484906649788001,0.3333333333333333,Lichess
Guillermo Gustavo Soppe,2432.951251646904,759,4.772248301162643,0.39789196310935443,Lichess
Gunfighters,2512.0272727272727,110,3.2178695689904617,0.3090909090909091,Lichess
Gustavo Oliveira,2373.5733333333333,75,2.7327705418801127,0.18666666666666668,Lichess
"Guven, Oguz Kagan",2443.42,250,3.946759438506464,0.372,Lichess
"Guzman, Christopher",2485.451834862385,436,3.7078361276965985,0.5206422018348624,Lichess
"Gwaze, Robert",2555.4575513851655,1119,4.157857469247827,0.4253798033958892,Lichess
HabibAmini,2393.625,24,2.2934481209234536,0.25,Lichess
"Hacker, Jonas",2402.2363636363634,55,3.294912417019663,0.41818181818181815,Lichess
"Hadzovic, Amir",2379.7660818713452,171,2.584650323802242,0.5672514619883041,Lichess
"Hafiz, Arif Abdul",2683.620606060606,825,3.492883044012446,0.6012121212121212,Lichess
Haik Martirosyan,2662.5384615384614,13,1.9251211907908181,0.38461538461538464,Lichess
"Hajiyev, Kanan",2389.9271844660193,412,3.762125200826784,0.2815533980582524,Lichess
HandKnit,2392.928240740741,432,3.7344213097176158,0.2361111111111111,Lichess
HansSchmidt,2833.80350877193,285,3.470229855593961,0.3017543859649123,Lichess
"Hansen, Eric",2717.049645390071,141,3.9164957942017264,0.5460992907801419,Lichess
"Hapaku, Charles",2367.1533018867926,424,3.9976007354571297,0.29245283018867924,Lichess
Harald Lögdahl,2276.5714285714284,14,2.0692024658203625,0.5714285714285714,Lichess
HardSign,2503.7906976744184,43,3.4467083590050014,0.4883720930232558,Lichess
Harlan_Coben,2717.186868686869,198,4.109554768935968,0.4797979797979798,Lichess
Harsha Bharathakoti,2596.3,50,3.239263709283648,0.46,Lichess
"Hartge, Gedeon",2405.2820512820513,78,3.3756067309515614,0.44871794871794873,Lichess
"Haub, Thorsten Michael",2458.866666666667,15,0.7201248812718097,0.13333333333333333,Lichess
"Haug, Johannes",2417.6,45,3.0016157462305215,0.5111111111111111,Lichess
"Hauge, Lars Oskar",2466.2792792792793,111,3.380946045186502,0.4864864864864865,Lichess
"Haussernot, Cecile",2520.3333333333335,21,2.9785084205272367,0.6666666666666666,Lichess
Haydon,2650.895287958115,191,4.013305359866347,0.36649214659685864,Lichess
Heisenberg01,2665.0098522167486,203,3.719780335765013,0.4827586206896552,Lichess
HelgiGretarsson,2459.65,120,3.4767154277185313,0.5833333333333334,Lichess
"Hemam, Moulaye Brahim",2255.0222222222224,45,2.7570995605730984,0.5777777777777777,Lichess
Henry Panesso,2451.466135458167,251,2.9190786039374443,0.5219123505976095,Lichess
Henry_Onyekuru_21,2348.1363636363635,66,2.4848683532281806,0.24242424242424243,Lichess
"Herrera, Martin",2256.275641025641,156,3.6916954137081937,0.26282051282051283,Lichess
"Hertneck, Gerald",2458.783505154639,97,3.5197993241896715,0.23711340206185566,Lichess
"Hesham, Abdelrahman",2532.689045936396,283,3.963501159085512,0.47703180212014135,Lichess
Hesian,2447.681818181818,22,2.8152049266199475,0.5909090909090909,Lichess
Hipólito Asis Gargatagli,2649.1173633440512,622,4.323812248562922,0.44212218649517687,Lichess
"Hirneise, Jens",2504.3655287260617,1201,4.219771298076174,0.511240632805995,Lichess
"Hnydiuk, Aleksander",2420.366666666667,30,3.1064969046460256,0.43333333333333335,Lichess
HooCee,2450.34371257485,835,3.480165508629522,0.4095808383233533,Lichess
"Hopman, Pieter",2446.939393939394,132,3.8732640386941464,0.3181818181818182,Lichess
Horacio Pereyra,2352.493365500603,829,3.5630430861977973,0.4957780458383595,Lichess
"Hossain, Enamul",2430.910714285714,112,3.990535570643945,0.42857142857142855,Lichess
"Hosseinzadeh, Nima",2442.266990291262,206,3.828196538316259,0.5048543689320388,Lichess
Hou Ji Yao,2410.7848837209303,172,3.4185331843458515,0.4941860465116279,Lichess
Hovik7,2595.5384615384614,39,3.0741864282415525,0.358974358974359,Lichess
HrvojeZagreb,2279.951219512195,164,2.0034011807316467,0.25609756097560976,Lichess
"Hua, Eugene",2322.0,10,2.0253262207700677,0.2,Lichess
"Hulka, Valentyn",2392.439393939394,66,3.2074254106560005,0.5606060606060606,Lichess
Humberto Blanco,2481.518883415435,1218,4.381222952844779,0.4367816091954023,Lichess
"Hungaski, Robert",2615.4656084656085,756,4.563383589753372,0.4365079365079365,Lichess
Hunter Klotz-Burwell,2506.6803652968038,219,3.300307502655169,0.3105022831050228,Lichess
"Husbands, Orlando",2474.912114014252,421,4.052763889946242,0.5083135391923991,Lichess
"Huschenbeth, Niclas",2473.3846153846152,13,2.20478541691352,0.23076923076923078,Lichess
Héctor Delgado Ramos,2536.108864696734,643,4.4062022957142934,0.41368584758942456,Lichess
IGMGataKamsky,2737.4727272727273,220,2.96699388990777,0.33636363636363636,Lichess
IM Satranc,2645.896551724138,29,2.024483082266035,0.3793103448275862,Lichess
IM Vadim Cernov Anatolych,2373.76430976431,297,2.8529771373241144,0.5353535353535354,Lichess
IMFAR,2569.291893998441,2566,4.676921628770354,0.4208885424785659,Lichess
IMaDale,2468.9545454545455,66,3.3362605350025696,0.5,Lichess
Iajedrez,2356.794117647059,34,2.8765492527472456,0.35294117647058826,Lichess
IamNeneu,2339.920233463035,514,4.013451394028492,0.5097276264591439,Lichess
Ian Ocampos,2383.8732394366198,71,3.3900556285563983,0.6197183098591549,Lichess
"Ibrayev, Nurlan",2499.5481927710844,332,4.508450094502042,0.35843373493975905,Lichess
"Idani, Pouya",2598.9,20,2.7616257121977803,0.4,Lichess
Idvan,2420.7073170731705,41,1.569020467409942,0.17073170731707318,Lichess
Igor (Игорь) Glek (Глек),2561.5494252873564,435,3.4509064603156525,0.5655172413793104,Lichess
Ilia Kakushadze,2441.2549019607845,51,2.9954809276725696,0.5882352941176471,Lichess
Illia Golichenko,2426.8811881188117,101,3.6483653495875714,0.39603960396039606,Lichess
"Indjic, Aleksandar",2747.5734597156397,211,4.413304483521031,0.4881516587677725,Lichess
InnocuousMate,2397.3727726300785,1403,3.43170150556864,0.4982181040627227,Lichess
"Irizanin, Radoje",2360.007299270073,137,2.471608202251785,0.29927007299270075,Lichess
Isaac García,2567.5876288659792,97,2.5522965945132112,0.5257731958762887,Lichess
Isaac Okeke,2328.28,125,3.701305528441375,0.48,Lichess
"Isajevsky, Anton",2501.3375,80,3.1632287727421518,0.2375,Lichess
Isan Ortiz,2577.2349514563107,515,4.190967024914548,0.34757281553398056,Lichess
"Iskandarov, Misratdin",2599.821052631579,95,3.852419492973664,0.5473684210526316,Lichess
Ismael Vidal ID FIDE: 3901718,2524.2643171806167,227,3.886263388728704,0.31718061674008813,Lichess
Israel Tovio Yepez,2463.67816091954,174,3.113746817886532,0.5804597701149425,Lichess
Ivan Maxmillian Putra,2436.153846153846,13,2.2450352741261774,0.15384615384615385,Lichess
Ivan Mesquita,2558.6190476190477,42,3.159724324164881,0.40476190476190477,Lichess
Ivan Soriano,2431.1463414634145,123,3.921725399844816,0.4959349593495935,Lichess
IvanMarinkovic,2546.5388349514565,206,3.2526607479837377,0.4563106796116505,Lichess
Ivan_Sarenac,2545.82,100,3.182093392074256,0.4,Lichess
"Ivanisevic, Ivan",2535.4666666666667,15,2.488327743368588,0.4666666666666667,Lichess
"Ivic, Matija",2495.409090909091,22,2.536220969470581,0.3181818181818182,Lichess
"Ivlev, Aleksey",2591.1923076923076,286,4.308335913342036,0.3706293706293706,Lichess
Iván Vallés Moreno,2455.258339006127,2938,3.994151829880363,0.34649421375085093,Lichess
Iván Vargas Maliqueo,2374.9803921568628,51,3.3011110075927506,0.37254901960784315,Lichess
JBakker,2432.468085106383,94,2.328322938724291,0.5425531914893617,Lichess
JK,2345.909090909091,44,2.733897825666376,0.5,Lichess
